osmid,x,y,demand,start,end,service_dura,company
185752470,-0.2336159,51.5124267,1,0,24,0.16666666666666666,Royal Mail
771734997,-0.1610247,51.5358772,1,0,24,0.16666666666666666,Amazon
293526,-0.2005735,51.4736858,1,0,24,0.16666666666666666,DHL
255567861,-0.1903804,51.5123939,1,0,24,0.16666666666666666,Royal Mail
1689262278,-0.1903183,51.5249542,1,0,24,0.16666666666666666,Royal Mail
197465,-0.2226792,51.5161981,1,0,24,0.16666666666666666,DHL
7128785648,-0.1542585,51.4886413,1,0,24,0.16666666666666666,Royal Mail
26819380,-0.1907568,51.5145634,1,0,24,0.16666666666666666,Amazon
3662616795,-0.2023293,51.4744479,1,0,24,0.16666666666666666,Amazon
33203753,-0.2052523,51.4895104,1,0,24,0.16666666666666666,DHL
20961309,-0.2074699,51.487595,1,0,24,0.16666666666666666,Amazon
4210749312,-0.1920949,51.4742806,1,0,24,0.16666666666666666,DHL
1626598011,-0.2038187,51.5328103,1,0,24,0.16666666666666666,Amazon
1304805501,-0.2238728,51.5093278,1,0,24,0.16666666666666666,DPD
6055629924,-0.2281635,51.4903788,1,0,24,0.16666666666666666,DHL
38901529,-0.2014667,51.5178136,1,0,24,0.16666666666666666,Royal Mail
33206569,-0.2043769,51.4915587,1,0,24,0.16666666666666666,DPD
37869361,-0.1574735,51.4885815,1,0,24,0.16666666666666666,Amazon
1691133703,-0.1440107,51.5061716,1,0,24,0.16666666666666666,DHL
27510982,-0.1659055,51.4906174,1,0,24,0.16666666666666666,DHL
108252,-0.1444597,51.5123032,1,0,24,0.16666666666666666,Royal Mail
1283448319,-0.1348955,51.4856549,1,0,24,0.16666666666666666,Amazon
274596,-0.1712929,51.5261442,1,0,24,0.16666666666666666,Amazon
20960960,-0.2190022,51.4887524,1,0,24,0.16666666666666666,DPD
299252,-0.2200517,51.484995,1,0,24,0.16666666666666666,Royal Mail
454543312,-0.1316971,51.5064143,1,0,24,0.16666666666666666,DPD
1687077585,-0.1939406,51.5232055,1,0,24,0.16666666666666666,Amazon
20961162,-0.2154772,51.4837983,1,0,24,0.16666666666666666,Amazon
371156762,-0.1987098,51.5027095,1,0,24,0.16666666666666666,Royal Mail
1674024849,-0.1784944,51.5239388,1,0,24,0.16666666666666666,DHL
56472509,-0.154627,51.5373297,1,0,24,0.16666666666666666,DPD
20960859,-0.2180788,51.4813927,1,0,24,0.16666666666666666,DPD
13565512,-0.1977759,51.4661666,1,0,24,0.16666666666666666,Royal Mail
207711,-0.1705276,51.5333568,1,0,24,0.16666666666666666,DPD
1664711650,-0.1847981,51.5299901,1,0,24,0.16666666666666666,DPD
3928946221,-0.195195,51.5175819,1,0,24,0.16666666666666666,DHL
95951173,-0.1869894,51.4938912,1,0,24,0.16666666666666666,Amazon
254753942,-0.2162555,51.5156817,1,0,24,0.16666666666666666,DPD
941090952,-0.2081064,51.500519,1,0,24,0.16666666666666666,Amazon
26787881,-0.1849408,51.4864247,1,0,24,0.16666666666666666,Royal Mail
5495155571,-0.2032385,51.5213306,1,0,24,0.16666666666666666,DPD
26787891,-0.18958,51.4872803,1,0,24,0.16666666666666666,Royal Mail
666071197,-0.2068884,51.5025211,1,0,24,0.16666666666666666,DHL
7579269823,-0.1805354,51.4956808,1,0,24,0.16666666666666666,Amazon
25315970,-0.2112125,51.4716506,1,0,24,0.16666666666666666,Royal Mail
3699733456,-0.1788374,51.5374019,1,0,24,0.16666666666666666,DHL
941091225,-0.1994767,51.5040873,1,0,24,0.16666666666666666,DPD
12197724,-0.1478492,51.4991627,1,0,24,0.16666666666666666,Royal Mail
299200,-0.2111811,51.4684307,1,0,24,0.16666666666666666,DHL
27122639,-0.1972187,51.4791662,1,0,24,0.16666666666666666,Royal Mail
719014930,-0.1850953,51.4705302,1,0,24,0.16666666666666666,DHL
692129351,-0.1403892,51.5178169,1,0,24,0.16666666666666666,DPD
21496938,-0.2262651,51.4945607,1,0,24,0.16666666666666666,Amazon
21662655,-0.2203013,51.4966693,1,0,24,0.16666666666666666,DHL
96072211,-0.1608553,51.4940362,1,0,24,0.16666666666666666,DHL
1674024242,-0.18191,51.5220553,1,0,24,0.16666666666666666,DPD
25421184,-0.19171,51.5121683,1,0,24,0.16666666666666666,DHL
1119357820,-0.2050919,51.4673622,1,0,24,0.16666666666666666,Royal Mail
33203752,-0.2036024,51.4903924,1,0,24,0.16666666666666666,Royal Mail
24973083,-0.1398609,51.4981095,1,0,24,0.16666666666666666,Amazon
25376757,-0.2217293,51.5063015,1,0,24,0.16666666666666666,Royal Mail
25276649,-0.1336977,51.4930206,1,0,24,0.16666666666666666,Amazon
1614863434,-0.2103425,51.5100956,1,0,24,0.16666666666666666,DHL
185716177,-0.2405723,51.5039841,1,0,24,0.16666666666666666,DHL
10574749,-0.1254285,51.5098127,1,0,24,0.16666666666666666,Amazon
102093,-0.1938028,51.5086227,1,0,24,0.16666666666666666,Royal Mail
27481759,-0.2181572,51.5179966,1,0,24,0.16666666666666666,DHL
25305891,-0.1416088,51.4960706,1,0,24,0.16666666666666666,DHL
392513836,-0.1677194,51.4977904,1,0,24,0.16666666666666666,DPD
6953044965,-0.1649637,51.5146409,1,0,24,0.16666666666666666,DHL
296267229,-0.2384889,51.4922722,1,0,24,0.16666666666666666,DHL
25501065,-0.1329083,51.5142966,1,0,24,0.16666666666666666,DHL
1666324244,-0.1573831,51.5192697,1,0,24,0.16666666666666666,Royal Mail
1687077690,-0.1868984,51.525659,1,0,24,0.16666666666666666,DPD
26389320,-0.1688169,51.4962889,1,0,24,0.16666666666666666,Amazon
1935967490,-0.1282749,51.5000286,1,0,24,0.16666666666666666,Amazon
30514375,-0.1638196,51.5175138,1,0,24,0.16666666666666666,DPD
185720448,-0.23712,51.4983748,1,0,24,0.16666666666666666,Amazon
21672596,-0.2323538,51.5029114,1,0,24,0.16666666666666666,Royal Mail
26591537,-0.1407535,51.5069197,1,0,24,0.16666666666666666,Royal Mail
4749990829,-0.1848838,51.4948407,1,0,24,0.16666666666666666,Amazon
254760545,-0.2162154,51.5225582,1,0,24,0.16666666666666666,Amazon
1687077600,-0.1922946,51.5238373,1,0,24,0.16666666666666666,Royal Mail
255468078,-0.2016461,51.5177667,1,0,24,0.16666666666666666,DHL
