osmid,x,y,demand,start,end,service_dura,company
20961215,-0.2095834,51.4832668,1,0,24,0.16666666666666666,Royal Mail
27089591,-0.1887089,51.4708954,1,0,24,0.16666666666666666,DPD
20962504,-0.2074981,51.4808862,1,0,24,0.16666666666666666,DPD
693447261,-0.2120287,51.4883009,1,0,24,0.16666666666666666,Amazon
25473292,-0.1495765,51.5104639,1,0,24,0.16666666666666666,DPD
293524,-0.1993583,51.4727845,1,0,24,0.16666666666666666,Royal Mail
941267822,-0.1863751,51.4933096,1,0,24,0.16666666666666666,Amazon
1920773096,-0.2090749,51.5041974,1,0,24,0.16666666666666666,DPD
78563256,-0.1938624,51.4962513,1,0,24,0.16666666666666666,DPD
941090798,-0.2114493,51.5064677,1,0,24,0.16666666666666666,Amazon
27091720,-0.1860985,51.4784985,1,0,24,0.16666666666666666,Royal Mail
185741742,-0.2319365,51.5063156,1,0,24,0.16666666666666666,DHL
25378081,-0.1319691,51.496167,1,0,24,0.16666666666666666,DHL
107816,-0.1332211,51.507917,1,0,24,0.16666666666666666,Amazon
274594,-0.1736841,51.5240931,1,0,24,0.16666666666666666,DPD
25321887,-0.1992349,51.4833841,1,0,24,0.16666666666666666,Royal Mail
20960793,-0.2221603,51.4776215,1,0,24,0.16666666666666666,DPD
275433,-0.1666161,51.5187419,1,0,24,0.16666666666666666,DHL
25257273,-0.1478722,51.5096894,1,0,24,0.16666666666666666,Royal Mail
295480059,-0.1685584,51.5269374,1,0,24,0.16666666666666666,DPD
108300,-0.1359047,51.4979761,1,0,24,0.16666666666666666,Amazon
26389847,-0.1572807,51.4985955,1,0,24,0.16666666666666666,DHL
26389701,-0.1646657,51.5008319,1,0,24,0.16666666666666666,DPD
173393039,-0.2154439,51.5277345,1,0,24,0.16666666666666666,DPD
107792,-0.1291225,51.5132543,1,0,24,0.16666666666666666,Royal Mail
833404926,-0.2013196,51.4882656,1,0,24,0.16666666666666666,Amazon
20960790,-0.2206267,51.4790318,1,0,24,0.16666666666666666,Amazon
1702430076,-0.2448295,51.4985141,1,0,24,0.16666666666666666,Royal Mail
3749126466,-0.2323069,51.4953819,1,0,24,0.16666666666666666,DHL
1667203523,-0.1507234,51.5170035,1,0,24,0.16666666666666666,Amazon
197450,-0.2257983,51.5141348,1,0,24,0.16666666666666666,DPD
392374059,-0.2271977,51.51105,1,0,24,0.16666666666666666,Amazon
1626597940,-0.2026916,51.5278101,1,0,24,0.16666666666666666,DHL
26198870,-0.2408635,51.5089111,1,0,24,0.16666666666666666,Royal Mail
5898995369,-0.1723962,51.4958863,1,0,24,0.16666666666666666,DHL
25507336,-0.1459369,51.4974218,1,0,24,0.16666666666666666,DHL
6969887562,-0.1663682,51.4908282,1,0,24,0.16666666666666666,DHL
20960814,-0.1986337,51.4800063,1,0,24,0.16666666666666666,Royal Mail
110030,-0.1538113,51.513883,1,0,24,0.16666666666666666,DHL
1685947965,-0.1509534,51.4881201,1,0,24,0.16666666666666666,Amazon
26389198,-0.1708654,51.4930402,1,0,24,0.16666666666666666,DPD
27510797,-0.1786151,51.4848429,1,0,24,0.16666666666666666,DPD
25322645,-0.2097589,51.4819684,1,0,24,0.16666666666666666,Royal Mail
1283446718,-0.1377147,51.4984102,1,0,24,0.16666666666666666,DHL
2620430672,-0.1298184,51.5015306,1,0,24,0.16666666666666666,DHL
25276670,-0.1339256,51.4939341,1,0,24,0.16666666666666666,DPD
37898863,-0.1673509,51.4870955,1,0,24,0.16666666666666666,Royal Mail
26389051,-0.1799924,51.4936638,1,0,24,0.16666666666666666,DHL
255545198,-0.207437,51.5101083,1,0,24,0.16666666666666666,DHL
27090013,-0.1813419,51.4869683,1,0,24,0.16666666666666666,Royal Mail
1104856075,-0.1704054,51.5200579,1,0,24,0.16666666666666666,Amazon
109886,-0.1982076,51.4936713,1,0,24,0.16666666666666666,Amazon
20960971,-0.2165592,51.4899912,1,0,24,0.16666666666666666,Royal Mail
