osmid,x,y,demand,start,end,service_dura,company
25316628,-0.2076848,51.474548,1,0,24,0.16666666666666666,Amazon
20960950,-0.2186196,51.489926,1,0,24,0.16666666666666666,DHL
108216,-0.155213,51.5196278,1,0,24,0.16666666666666666,Royal Mail
1688516455,-0.1868237,51.527576,1,0,24,0.16666666666666666,DPD
108351,-0.1417958,51.4937686,1,0,24,0.16666666666666666,DPD
866709085,-0.1844,51.5342256,1,0,24,0.16666666666666666,Royal Mail
108112,-0.130731,51.4948724,1,0,24,0.16666666666666666,Amazon
1283446676,-0.1311445,51.4983339,1,0,24,0.16666666666666666,DPD
27091445,-0.1916534,51.4767643,1,0,24,0.16666666666666666,DHL
295482153,-0.1718336,51.5256906,1,0,24,0.16666666666666666,DPD
6441224941,-0.2217837,51.5046736,1,0,24,0.16666666666666666,Royal Mail
3557235423,-0.1340448,51.5054534,1,0,24,0.16666666666666666,Royal Mail
254756916,-0.220983,51.5242605,1,0,24,0.16666666666666666,Amazon
37898619,-0.1683219,51.4861309,1,0,24,0.16666666666666666,Royal Mail
596735336,-0.2121356,51.494417,1,0,24,0.16666666666666666,Amazon
1759757030,-0.1771451,51.5197853,1,0,24,0.16666666666666666,DPD
26819355,-0.190727,51.5155182,1,0,24,0.16666666666666666,Royal Mail
254757125,-0.2169401,51.5238079,1,0,24,0.16666666666666666,Royal Mail
4210749347,-0.1872244,51.4678847,1,0,24,0.16666666666666666,Royal Mail
307847987,-0.2038137,51.4939363,1,0,24,0.16666666666666666,DPD
26671724,-0.1289895,51.5075113,1,0,24,0.16666666666666666,DPD
26818653,-0.1780832,51.5162458,1,0,24,0.16666666666666666,DHL
1664711576,-0.1771779,51.5261882,1,0,24,0.16666666666666666,Royal Mail
25276667,-0.1323339,51.4936869,1,0,24,0.16666666666666666,Royal Mail
1664711690,-0.1765942,51.5306243,1,0,24,0.16666666666666666,Royal Mail
53848049,-0.1459462,51.4881219,1,0,24,0.16666666666666666,Amazon
37894231,-0.1663716,51.4884688,1,0,24,0.16666666666666666,DPD
8326261854,-0.1759739,51.4825616,1,0,24,0.16666666666666666,DPD
300971080,-0.1793992,51.5156844,1,0,24,0.16666666666666666,DPD
101851,-0.1644641,51.5344972,1,0,24,0.16666666666666666,DPD
108109,-0.1256082,51.4969467,1,0,24,0.16666666666666666,DHL
91915418,-0.1979859,51.5077107,1,0,24,0.16666666666666666,DPD
666071197,-0.2068884,51.5025211,1,0,24,0.16666666666666666,DPD
13565512,-0.1977759,51.4661666,1,0,24,0.16666666666666666,Amazon
185711778,-0.2301105,51.5041916,1,0,24,0.16666666666666666,Amazon
276919057,-0.2252195,51.4853654,1,0,24,0.16666666666666666,DHL
25322876,-0.2135529,51.4771136,1,0,24,0.16666666666666666,DHL
26373948,-0.211102,51.5073483,1,0,24,0.16666666666666666,Amazon
20961329,-0.2096336,51.4892316,1,0,24,0.16666666666666666,DPD
276547,-0.1912161,51.5342534,1,0,24,0.16666666666666666,DPD
26787924,-0.1900839,51.4877759,1,0,24,0.16666666666666666,Royal Mail
1691133712,-0.1457,51.5072494,1,0,24,0.16666666666666666,Royal Mail
2620932404,-0.1360136,51.5037183,1,0,24,0.16666666666666666,DPD
185713990,-0.2366901,51.5049715,1,0,24,0.16666666666666666,Royal Mail
33140760,-0.1982609,51.4864912,1,0,24,0.16666666666666666,DHL
1694551384,-0.1488748,51.4914939,1,0,24,0.16666666666666666,Royal Mail
84840570,-0.2003393,51.4986251,1,0,24,0.16666666666666666,Amazon
107316,-0.1369442,51.5188864,1,0,24,0.16666666666666666,DPD
300152026,-0.1745689,51.53072,1,0,24,0.16666666666666666,Amazon
447110742,-0.1456332,51.486971,1,0,24,0.16666666666666666,Amazon
96071528,-0.159533,51.48481,1,0,24,0.16666666666666666,DHL
33206660,-0.2043165,51.492413,1,0,24,0.16666666666666666,DHL
3195055497,-0.2262134,51.5149931,1,0,24,0.16666666666666666,DPD
26594471,-0.1607865,51.4970204,1,0,24,0.16666666666666666,Royal Mail
1283448319,-0.1348955,51.4856549,1,0,24,0.16666666666666666,DHL
154177248,-0.2045141,51.5189385,1,0,24,0.16666666666666666,DPD
276558,-0.168284,51.4936703,1,0,24,0.16666666666666666,DHL
25378040,-0.1271198,51.4969389,1,0,24,0.16666666666666666,DPD
26389665,-0.1971299,51.4966246,1,0,24,0.16666666666666666,DHL
26389138,-0.1775286,51.4910047,1,0,24,0.16666666666666666,DHL
9789818,-0.1345415,51.5074329,1,0,24,0.16666666666666666,Royal Mail
25291649,-0.1734017,51.5135053,1,0,24,0.16666666666666666,DPD
419809799,-0.1268789,51.4901665,1,0,24,0.16666666666666666,DPD
3380603500,-0.1642769,51.5272847,1,0,24,0.16666666666666666,DPD
301017043,-0.1711982,51.5348866,1,0,24,0.16666666666666666,DPD
101843,-0.1636822,51.5349387,1,0,24,0.16666666666666666,DPD
25322272,-0.2080483,51.4784415,1,0,24,0.16666666666666666,DHL
37874192,-0.1610747,51.4875038,1,0,24,0.16666666666666666,Amazon
254760785,-0.2124418,51.5215828,1,0,24,0.16666666666666666,DPD
107793,-0.1318385,51.5110264,1,0,24,0.16666666666666666,Royal Mail
391657128,-0.2171168,51.5142668,1,0,24,0.16666666666666666,DPD
266821716,-0.2025407,51.4832368,1,0,24,0.16666666666666666,Amazon
254753471,-0.2151154,51.5137288,1,0,24,0.16666666666666666,Amazon
20962504,-0.2074981,51.4808862,1,0,24,0.16666666666666666,Amazon
104406,-0.1971891,51.5074722,1,0,24,0.16666666666666666,DHL
104414,-0.1616433,51.5258922,1,0,24,0.16666666666666666,Amazon
25532311,-0.1319304,51.4997032,1,0,24,0.16666666666666666,DHL
25322553,-0.2092301,51.4787124,1,0,24,0.16666666666666666,DPD
18126953,-0.2077209,51.4994041,1,0,24,0.16666666666666666,DPD
185733660,-0.2455092,51.5079364,1,0,24,0.16666666666666666,Amazon
255594703,-0.2137745,51.506815,1,0,24,0.16666666666666666,Amazon
5436549083,-0.2193714,51.4930473,1,0,24,0.16666666666666666,DPD
185727044,-0.2399139,51.4954856,1,0,24,0.16666666666666666,DPD
25579297,-0.2073623,51.5189766,1,0,24,0.16666666666666666,DPD
101852,-0.1654554,51.533708,1,0,24,0.16666666666666666,Amazon
1960925497,-0.1633249,51.4945442,1,0,24,0.16666666666666666,DHL
1953627806,-0.161498,51.5258422,1,0,24,0.16666666666666666,Amazon
104407,-0.1973966,51.5078467,1,0,24,0.16666666666666666,DHL
108275,-0.1400988,51.5020419,1,0,24,0.16666666666666666,DPD
18130225,-0.1357515,51.4886151,1,0,24,0.16666666666666666,Amazon
36142777,-0.206105,51.5280599,1,0,24,0.16666666666666666,DPD
295482145,-0.1729022,51.5236749,1,0,24,0.16666666666666666,Royal Mail
1665707977,-0.1688202,51.5374578,1,0,24,0.16666666666666666,DHL
1664711726,-0.1770305,51.531741,1,0,24,0.16666666666666666,DHL
26198803,-0.2414799,51.5121746,1,0,24,0.16666666666666666,DPD
1936857379,-0.1845276,51.5197101,1,0,24,0.16666666666666666,Royal Mail
25507068,-0.1391254,51.5003661,1,0,24,0.16666666666666666,DHL
1674024551,-0.1863505,51.5230839,1,0,24,0.16666666666666666,DPD
